ReviewID,CustomerID,Age,Gender,Location,Date,Brand,Product,ProductID,Rating,ReviewCategory,ReviewText,Cuisine,HealthPref,PriceSensitivity,WouldRecommend,SentimentLabel,SentimentScore,Polarity,Subjectivity,HelpfulUpvotes,HelpfulDownvotes
RU000118,q71kqta27f2w,22,M,Udaipur,2024-05-08,MasalaMagic,Chicken Biryani,PID00129,4,Customer Service,my attitude. resolved and with efficiently They good query,Indian,Gluten-Free,Medium,No,Positive,0.5,0.7,0.6,2,1
RU000119,omxlmukvlmto,51,M,Noida,2024-05-08,MasalaMagic,Palak Paneer,PID00431,1,Value for Money,regret I paying much meal. this for the,Indian,Gluten-Free,Medium,No,Negative,-1.0,0.2,0.2,20,0
RU000120,efxonx5bieu1,23,M,Thrissur,2024-05-08,SpiceHub,Aloo Paratha,PID00116,3,Hygiene,"few not a clean; but minor perfectly concerns. okay, Looked",Indian,Vegetarian,Low,Yes,Neutral,0.0,0.21,0.5,25,0
RU000121,l5kkynlckllz,50,F,Bhopal,2024-05-09,WrapNation,Quesadilla,PID00718,1,Hygiene,was food safety. genuinely about concerned I,Mexican,None,High,Yes,Negative,-1.0,0.4,0.5,7,9
RU000122,etxmp4kf33xh,50,M,Dindigul,2024-05-09,WrapNation,Mexican Rice,PID00131,5,Temperature,temperature! hot—absolutely Delivered piping perfect,Mexican,Gluten-Free,Medium,No,Positive,1.0,1.0,1.0,2,5
RU000123,39e6ta6dbab8,60,F,Nagpur,2024-05-09,UrbanTadka,Palak Paneer,PID00095,1,Packaging,for broke seal totally unsuitable delivery. easily; The,Indian,Vegetarian,High,No,Negative,-1.0,0.22,0.79,15,6
RU000124,vonnlhapwf52,26,F,Surat,2024-05-09,NoodleNest,Tofu Chili,PID00611,4,Value for Money,cost; No correctly. complaints about the priced,Chinese,Vegetarian,Medium,No,Positive,0.5,0.0,0.0,13,0
RU000125,belrqvslwf90,37,F,Dehradun,2024-05-09,FreshBite,Grilled Chicken,PID00071,4,Hygiene,eating Hygienic here. and fresh-looking; felt safe,Continental,Non-Veg,Medium,Yes,Positive,0.5,0.5,0.5,18,7
RU000126,huwdhd8mlafp,29,F,Mumbai,2024-05-09,TandooriTrail,Rajma Chawal,PID00297,4,Packaging,was food the The secure and correct at stayed temperature.,Indian,Gluten-Free,Medium,No,Positive,0.5,0.4,0.6,14,8
RU000127,bul818cs4qyh,29,F,Mumbai,2024-05-09,FreshBite,Baked Salmon,PID00004,5,Portion Size,portions price; excellent for value. Generous the felt like,Continental,Non-Veg,Medium,No,Positive,1.0,1.0,1.0,3,8
RU000128,fa9mkeddoyu8,30,M,Vellore,2024-05-09,MasalaMagic,Fish Fry,PID00623,2,Customer Service,disinterested seemed or staff distracted. The,Indian,Gluten-Free,High,No,Negative,-0.5,0.0,0.0,0,1
RU000129,tj669rea3y0x,19,M,Erode,2024-05-09,FreshBite,Mashed Potatoes,PID00427,5,Portion Size,size perfectly large The shareable. portion and was,Continental,Non-Veg,Low,Yes,Positive,1.0,0.21,0.43,23,0
RU000130,mvpldii2pcq3,58,M,Guwahati,2024-05-09,WrapNation,Elote,PID00802,1,Value for Money,value. expensive terrible what Extremely for it was;,Mexican,Non-Veg,High,Yes,Negative,-1.0,-0.54,0.9,22,7
RU000131,iu9w1szie40q,60,M,Ludhiana,2024-05-09,TandooriTrail,Veg Pulao,PID00098,1,Value for Money,too portions. costly for quality/small such Way low,Indian,Gluten-Free,High,No,Negative,-1.0,0.0,0.4,12,1
RU000132,a7kne1ybmzps,23,F,Ranchi,2024-05-09,WrapNation,Pozole,PID00028,5,Delivery,"Delivered even exactly early! and on hot little a time,",Mexican,Vegetarian,Medium,No,Positive,1.0,0.06,0.55,13,2
RU000133,r4v4pcn6fcsx,57,Other,Aurangabad,2024-05-09,TasteLane,Hakka Noodles,PID00177,2,Portion Size,left A the me side; smaller on food. wanting bit more,Chinese,Gluten-Free,Medium,No,Negative,-0.5,0.17,0.33,24,2
RU000134,nbkbdksdq0q1,26,Other,Jaipur,2024-05-10,NoodleNest,Crispy Noodles,PID00440,2,Packaging,the barely ineffective; held cheap Felt contents. and,Chinese,Gluten-Free,Low,Yes,Negative,-0.5,0.23,0.4,14,3
RU000135,8vk2setb95mg,37,Other,Hyderabad,2024-05-10,UrbanTadka,Paneer Butter Masala,PID00435,4,Hygiene,food fresh were looked the and The surfaces clean.,Indian,Vegan,Low,No,Positive,0.5,0.33,0.6,12,2
RU000136,w4u41utuv6ii,53,M,Kolkata,2024-05-10,SpiceHub,Aloo Paratha,PID00116,1,Hygiene,dirty. facility/packaging The visibly was,Indian,None,Low,Yes,Negative,-1.0,-0.6,0.8,2,8
RU000137,z4rqtqv95h07,51,M,Amritsar,2024-05-10,FreshBite,Caesar Salad,PID00032,5,Value for Money,great steal; An very price. a fair absolute quality at,Continental,Vegan,Low,No,Positive,1.0,0.47,0.71,19,8
RU000138,oewzwda171ql,46,F,Patna,2024-05-10,BiryaniBox,Butter Naan,PID00102,2,Temperature,off. temperature Clearly was lacked proper insulation—the,Indian,Gluten-Free,Medium,Yes,Negative,-0.5,0.05,0.24,3,2
RU000139,15icyaxzrb18,26,F,Chandigarh,2024-05-10,FoodAdda,Thai Iced Tea,PID00404,1,Value for Money,for what was; terrible value. it expensive Extremely,Thai,None,Medium,No,Negative,-1.0,-0.54,0.9,0,1
RU000140,ied48cd5lxtn,34,M,Trivandrum,2024-05-10,TasteLane,Tofu Chili,PID00283,1,Packaging,totally The unsuitable delivery. for seal broke easily;,Chinese,Vegetarian,High,No,Negative,-1.0,0.22,0.79,14,5
RU000141,oi3qijtwv1mm,48,M,Bangalore,2024-05-10,MasalaMagic,Kofta Curry,PID00345,1,Taste,long time; unpleasant. I've worst The a in had highly dish,Indian,Vegan,Medium,No,Negative,-1.0,-0.39,0.72,8,7
RU000142,sts68cfff8tx,36,F,Trivandrum,2024-05-10,CurryCraft,Veg Pulao,PID00450,5,Delivery,handler. timing; delivery Perfect courteous,Indian,Gluten-Free,Low,No,Positive,1.0,0.8,1.0,17,0
RU000143,42pwm0jsis0t,51,M,Amritsar,2024-05-11,UrbanTadka,Rajma Chawal,PID00495,3,Hygiene,"perfectly not concerns. Looked a but okay, minor clean; few",Indian,Gluten-Free,High,No,Neutral,0.0,0.02,0.5,24,5
RU000144,q7i2hkr65wpd,47,M,Dindigul,2024-05-11,CurryCraft,Dal Makhani,PID00328,4,Value for Money,The price justified was experience. by the,Indian,Vegan,Low,Yes,Positive,0.5,0.4,0.9,1,0
RU000145,vc1j2t2tngtg,18,M,Thrissur,2024-05-11,TasteLane,Chili Chicken,PID00010,4,Delivery,"condition. arrived food good warm quick, and the in Very",Chinese,None,High,Yes,Positive,0.5,0.46,0.5,14,3
RU000146,87ia8egqvkn6,23,Other,Nagpur,2024-05-11,UrbanTadka,Fish Fry,PID01913,5,Delivery,service; efficient. and incredibly seamless Super fast,Indian,Gluten-Free,Low,No,Positive,1.0,0.21,0.46,12,7
RU000147,n1tcjfczwkgu,60,F,Rajkot,2024-05-11,VeganVibes,Club Sandwich,PID00062,3,Value for Money,you average for. get what value; It pay you was,Continental,Vegetarian,Medium,Yes,Neutral,0.0,-0.15,0.4,5,5
RU000148,dnow9d2olsg7,23,M,Lucknow,2024-05-11,CurryCraft,Dal Makhani,PID00328,3,Temperature,Acceptable it temperature; didn't spoil the taste.,Indian,None,High,Yes,Neutral,0.0,0.0,0.0,25,0
RU000149,apww8h5io5w5,24,F,Tirunelveli,2024-05-11,NoodleNest,Crispy Noodles,PID00440,3,Value for Money,get what value; It you you was average for. pay,Chinese,Non-Veg,Medium,No,Neutral,0.0,-0.15,0.4,23,4
RU000150,d3w6q763oull,38,F,Ranchi,2024-05-11,WrapNation,Tacos,PID00151,5,Taste,profile. contributed the fresh to ingredient tasted and Every perfectly amazing,Mexican,None,Medium,Yes,Positive,1.0,0.45,0.7,2,0
RU000151,1geiezyrbzkl,51,M,Udaipur,2024-05-11,TasteLane,Gobi Manchurian,PID00558,5,Packaging,"packaging perfectly secure. kept spill-proof everything Excellent, that",Chinese,Non-Veg,High,No,Positive,1.0,0.7,0.8,12,1
RU000152,e5ntxybz9m7s,18,M,Indore,2024-05-12,FoodAdda,Red Curry,PID00842,2,Taste,Noticeably and lacking very poorly flavor seasoned. in,Thai,Gluten-Free,Low,No,Negative,-0.5,-0.14,0.52,20,4
RU000153,hiv7d947movc,53,M,Amritsar,2024-05-12,PastaPalace,Focaccia,PID00340,2,Customer Service,"wait long Slow service, resolution. or to get attention to too had",Italian,None,High,Yes,Negative,-0.5,-0.18,0.4,0,1
RU000154,ngelhncondnb,30,M,Erode,2024-05-12,WokWay,Spring Rolls,PID00100,3,Value for Money,"A the for bit quality. but acceptable expensive, still",Chinese,Non-Veg,Medium,No,Neutral,0.0,-0.5,0.7,24,3
RU000155,dt1sqxzggrqs,38,F,Lucknow,2024-05-12,TasteLane,Stir Fry Veggies,PID00505,3,Customer Service,standard A unhelpful. nor neither interaction; helpful,Chinese,Gluten-Free,Low,No,Neutral,0.0,0.0,0.0,5,7
RU000156,h17j8qo09vs9,37,Other,Delhi,2024-05-12,TasteLane,Hakka Noodles,PID00177,1,Taste,The a I've unpleasant. worst long time; had highly dish in,Chinese,Non-Veg,High,Yes,Negative,-1.0,-0.39,0.72,2,9
RU000157,emt86fmgpgsu,31,M,Chandigarh,2024-05-12,VeganVibes,Garlic Bread,PID00142,3,Hygiene,"but few perfectly okay, minor concerns. a Looked clean; not",Continental,Vegan,Low,Yes,Neutral,0.0,0.15,0.38,19,8
RU000158,gpdwtksknw78,29,Other,Shimla,2024-05-12,VeganVibes,Sautéed Veggies,PID00040,4,Delivery,"estimated Punctual met arrival time. the delivery,",Continental,None,High,No,Positive,0.5,0.0,0.0,23,10
RU000159,nkfhb7v80lkx,20,F,Nashik,2024-05-13,MasalaMagic,Paneer Butter Masala,PID00231,3,Customer Service,enthusiasm warmth. lacked but Functional or,Indian,Vegetarian,High,No,Neutral,0.0,0.0,0.0,19,6
RU000160,clkr0vgkpiq0,44,F,Vizag,2024-05-13,NoodleNest,Spring Rolls,PID00385,3,Value for Money,for. pay average you It value; you get what was,Chinese,None,High,Yes,Neutral,0.0,-0.15,0.4,3,1
RU000161,3qbni5ho6d6x,48,M,Salem,2024-05-13,TasteLane,Crispy Noodles,PID00104,3,Delivery,"The was timing okay. the was but handler just fine,",Chinese,Gluten-Free,Low,Yes,Neutral,0.0,0.46,0.5,24,4
RU000162,5uo3v6ftvtxn,26,Other,Tirunelveli,2024-05-13,TasteLane,Chili Chicken,PID00010,1,Packaging,totally seal The for unsuitable delivery. broke easily;,Chinese,Non-Veg,High,No,Negative,-1.0,0.22,0.79,13,1
RU000163,lz4no491gsue,24,M,Delhi,2024-05-13,SpiceHub,Chicken Curry,PID00012,1,Delivery,or cold. cancelled/missed completely was delivery The arrived,Indian,Gluten-Free,High,Yes,Negative,-1.0,-0.25,0.7,19,0
RU000164,hllu1fjjhyjy,45,M,Udaipur,2024-05-13,FoodAdda,Crispy Tofu,PID00244,5,Taste,burst absolute seasoned. balanced flavor; and of An perfectly,Thai,None,Medium,Yes,Positive,1.0,0.48,0.72,18,7
RU000165,o724m9rabpkq,33,F,Pune,2024-05-13,CurryCraft,Chole Bhature,PID00125,2,Packaging,hot The together and packed items were cold poorly.,Indian,None,Low,Yes,Negative,-0.5,-0.25,0.82,8,6
RU000166,cbt3ztmbon24,39,M,Dehradun,2024-05-13,FreshBite,Caesar Salad,PID00032,3,Portion Size,"but noteworthy. size, Acceptable nothing special or",Continental,None,High,Yes,Neutral,0.0,0.36,0.57,25,1
RU000167,yzwp4tvdkzg5,50,M,Udaipur,2024-05-13,PastaPalace,Lasagna,PID00133,5,Delivery,incredibly Super fast efficient. seamless service; and,Italian,Non-Veg,High,No,Positive,1.0,0.21,0.46,13,6
RU000168,l9gvbmqq749q,47,M,Kochi,2024-05-13,VeganVibes,Coleslaw,PID00172,2,Value for Money,price tag. didn't the quality match The,Continental,Vegetarian,Medium,No,Negative,-0.5,0.0,0.0,6,1
RU000169,6s27380ukbh3,28,F,Trivandrum,2024-05-13,FreshBite,Chicken Pot Pie,PID00289,2,Delivery,quality the impacted of The negatively meal. the delay,Continental,Gluten-Free,Medium,No,Negative,-0.5,-0.3,0.4,11,2
RU000170,2goapadjxh3w,42,M,Bhopal,2024-05-13,WokWay,Manchurian,PID00448,5,Hygiene,area preparation appeared The pristine food and well-maintained.,Chinese,Gluten-Free,Medium,No,Positive,1.0,0.0,0.0,1,2
RU000171,cd0sqpzygwez,54,M,Vellore,2024-05-13,UrbanTadka,Chicken Curry,PID00603,2,Delivery,Quite not late minutes and (30+ well communicated. delay),Indian,Vegan,Medium,Yes,Negative,-0.5,0.15,0.6,2,5
RU000172,ct71wb0bjhpp,33,F,Bangalore,2024-05-13,FiestaGrill,Tostadas,PID00046,2,Value for Money,size the bit A for overpriced received. or the quality portion,Mexican,None,Low,Yes,Negative,-0.5,0.0,0.0,2,1
RU000173,k2h61r1rrmde,58,F,Varanasi,2024-05-13,BiryaniBox,Kofta Curry,PID00020,3,Hygiene,"felt a Functional, little messy. but area the",Indian,Non-Veg,Low,No,Neutral,0.0,-0.19,0.45,18,2
RU000174,iylx5ych0af3,38,M,Indore,2024-05-13,TandooriTrail,Veg Pulao,PID00098,3,Packaging,"okay, container felt little flimsy. the up but Held a",Indian,Gluten-Free,Low,No,Neutral,0.0,0.16,0.5,12,1
RU000175,q40zb00y06jc,23,F,Bangalore,2024-05-13,UrbanTadka,Chicken Biryani,PID00168,4,Value for Money,the correctly. about No priced cost; complaints,Indian,None,High,No,Positive,0.5,0.0,0.0,16,8
RU000176,zczbaxknqq1l,28,M,Vellore,2024-05-14,MasalaMagic,Chicken Biryani,PID00129,4,Taste,"perfect, a something. just flavorful missing little almost was and It",Indian,Vegan,Medium,Yes,Positive,0.5,0.2,0.52,1,9
RU000177,051b2np04bvs,39,M,Aurangabad,2024-05-14,WrapNation,Pozole,PID00028,2,Hygiene,or handling environment food questionable. The appeared,Mexican,Non-Veg,Low,No,Negative,-0.5,-0.5,1.0,16,4
RU000178,abgb8pmx76al,26,M,Tirunelveli,2024-05-14,FreshBite,Chicken Pot Pie,PID00289,1,Packaging,easily; unsuitable The delivery. totally for broke seal,Continental,Gluten-Free,Medium,No,Negative,-1.0,0.22,0.79,12,6
RU000179,31physvkuev3,22,F,Bangalore,2024-05-14,TasteLane,Tofu Chili,PID00283,5,Temperature,hot/cold exactly as was it should The as be. food,Chinese,Vegetarian,Medium,Yes,Positive,1.0,0.25,0.25,7,5
RU000180,w9nrdvp5tuz6,57,Other,Hubli,2024-05-14,WrapNation,Fajitas,PID00055,1,Customer Service,attitude Their and was dismissive. unacceptable,Mexican,None,Low,Yes,Negative,-1.0,0.0,0.0,20,8
RU000181,pmou6ez96sjm,31,F,Salem,2024-05-14,NoodleNest,Gobi Manchurian,PID00946,1,Value for Money,insulting. price and was The unjustified,Chinese,Vegan,High,Yes,Negative,-1.0,-1.0,1.0,4,3
RU000182,5dnv67w1qmcd,26,F,Nashik,2024-05-14,SpiceHub,Palak Paneer,PID00064,1,Taste,not this. absolutely recommend taste—would Really disappointing,Indian,None,High,No,Negative,-1.0,-0.2,0.8,22,7
RU000183,u6x3hycb0u2i,40,M,Delhi,2024-05-14,PastaPalace,Caprese Salad,PID00680,4,Temperature,the well Good during was handling; transit. heat maintained,Italian,Gluten-Free,High,Yes,Positive,0.5,0.7,0.6,23,9
RU000184,4h2hwswczt0l,28,F,Coimbatore,2024-05-14,TasteLane,Manchurian,PID00361,1,Portion Size,tiny amount of Extremely food; unacceptable value.,Chinese,Vegan,High,Yes,Negative,-1.0,-0.06,0.75,15,1
RU000185,9y8srk2y60tn,33,F,Vijayawada,2024-05-14,FreshBite,Sautéed Veggies,PID00048,2,Customer Service,"resolution. Slow attention had long get service, to too to or wait",Continental,Gluten-Free,Medium,No,Negative,-0.5,-0.18,0.4,2,5
RU000186,8081cewnjges,22,F,Vijayawada,2024-05-14,TandooriTrail,Fish Fry,PID00050,3,Temperature,"major noticeable. Lukewarm issue, arrival; a but not upon",Indian,None,Medium,No,Neutral,0.0,0.06,0.5,20,3
RU000187,ejrsbblbadke,38,F,Thrissur,2024-05-14,PastaPalace,Lasagna,PID00133,1,Temperature,Unacceptable food temperature—makes the inedible/unsafe.,Italian,Vegan,High,Yes,Negative,-1.0,0.0,0.0,14,3
RU000188,iao0jpce37rr,33,M,Erode,2024-05-15,WokWay,Gobi Manchurian,PID00067,1,Portion Size,of unacceptable amount food; tiny value. Extremely,Chinese,Vegan,Medium,Yes,Negative,-1.0,-0.06,0.75,11,2
RU000189,gv7kmjp5ua81,32,Other,Kanpur,2024-05-15,FreshBite,Chicken Pot Pie,PID00289,2,Temperature,chilled not items were The enough. cold,Continental,Gluten-Free,Medium,No,Negative,-0.5,-0.3,0.75,6,4
RU000190,0egysikzayag,48,F,Guwahati,2024-05-15,VeganVibes,Coleslaw,PID00172,1,Customer Service,attitude Their unacceptable and dismissive. was,Continental,Non-Veg,Low,No,Negative,-1.0,0.0,0.0,7,6
RU000191,4jiix6oz1i2t,36,F,Nashik,2024-05-15,NoodleNest,Chili Chicken,PID00198,3,Portion Size,of standard/average The dish. for portion type this was,Chinese,Vegan,High,No,Neutral,0.0,0.0,0.0,4,9
RU000192,yr9pevtkau1a,60,M,Trichy,2024-05-15,FoodAdda,Red Curry,PID00842,2,Value for Money,not a good Definitely value.,Thai,Gluten-Free,High,No,Negative,-0.5,-0.17,0.55,10,1
RU000193,06rp26gfqtg7,31,M,Nagpur,2024-05-15,FreshBite,Grilled Chicken,PID00071,4,Value for Money,quality priced portion. for value; the Good reasonably and,Continental,Vegan,High,Yes,Positive,0.5,0.45,0.6,16,9
RU000194,ynhp95gn3e9v,31,F,Mysore,2024-05-15,FreshBite,Steak,PID00091,5,Packaging,still clearly and The great; high-quality packaging. professional was presentation,Continental,None,Low,Yes,Positive,1.0,0.33,0.41,15,1
RU000195,lqthegvp6u3t,39,M,Trichy,2024-05-15,NoodleNest,Schezwan Rice,PID00034,4,Taste,"above taste, enjoyable. Really definitely highly and great average",Chinese,Gluten-Free,Medium,No,Positive,0.5,0.26,0.48,7,2
RU000196,lj3z5om1rq88,25,M,Nashik,2024-05-15,MasalaMagic,Chicken Curry,PID00262,3,Customer Service,warmth. or lacked enthusiasm Functional but,Indian,Non-Veg,Low,Yes,Neutral,0.0,0.0,0.0,18,4
RU000197,0dt79t65scum,24,F,Delhi,2024-05-15,PastaPalace,Spaghetti Bolognese,PID00137,3,Portion Size,"noteworthy. size, but Acceptable nothing special or",Italian,None,Low,Yes,Neutral,0.0,0.36,0.57,10,0
RU000198,obtguxkvn5ld,56,F,Lucknow,2024-05-15,SpiceHub,Chole Bhature,PID00154,2,Delivery,Quite late and not well (30+ delay) minutes communicated.,Indian,Non-Veg,Medium,Yes,Negative,-0.5,-0.3,0.6,6,8
RU000199,bd2scejcy127,31,M,Hyderabad,2024-05-15,TandooriTrail,Tandoori Chicken,PID00108,5,Portion Size,was The shareable. portion large perfectly and size,Indian,Vegan,Low,No,Positive,1.0,0.61,0.71,3,9
RU000200,yotwk4t1wmrn,34,M,Vizag,2024-05-15,PastaPalace,Focaccia,PID00340,1,Taste,I failure. and a couldn't continue; took bite culinary terrible one,Italian,None,High,No,Negative,-1.0,-0.44,0.43,20,7
RU000201,hzyjb48wumh9,41,F,Ludhiana,2024-05-16,WrapNation,Churros,PID00313,5,Portion Size,pleasantly great surprised. quantity—I Truly was,Mexican,Vegetarian,High,Yes,Positive,1.0,0.45,0.82,7,6
RU000202,plcl4j7rb6x3,39,Other,Delhi,2024-05-16,BiryaniBox,Paneer Butter Masala,PID00321,2,Taste,lacking very seasoned. poorly in flavor Noticeably and,Indian,None,Medium,No,Negative,-0.5,-0.04,0.46,10,9
RU000203,61snbc5advg8,43,Other,Thrissur,2024-05-16,VeganVibes,Omelette,PID00016,5,Hygiene,well-maintained. preparation pristine The and area food appeared,Continental,None,High,No,Positive,1.0,0.0,0.0,13,7
RU000204,ko3v481d2pr4,44,M,Trichy,2024-05-16,FiestaGrill,Elote,PID00461,3,Portion Size,expectations. Standard size—met commercial,Mexican,Vegetarian,Low,Yes,Neutral,0.0,0.0,0.0,16,5
RU000205,p4d6xu8t63z4,56,Other,Bangalore,2024-05-16,FoodAdda,Mango Sticky Rice,PID00192,2,Temperature,off. Clearly insulation—the was lacked proper temperature,Thai,Vegan,Medium,Yes,Negative,-0.5,0.05,0.24,3,2
RU000206,5t1g1duygaen,58,F,Hyderabad,2024-05-16,UrbanTadka,Palak Paneer,PID00095,5,Portion Size,Truly was great pleasantly surprised. quantity—I,Indian,Gluten-Free,Medium,Yes,Positive,1.0,0.45,0.82,6,0
RU000207,qn8tm2zvqpk0,39,M,Dindigul,2024-05-16,PastaPalace,Caprese Salad,PID00680,2,Value for Money,Definitely good a not value.,Italian,None,High,No,Negative,-0.5,0.7,0.6,12,1
RU000208,bar2zsin4scz,38,F,Agra,2024-05-16,PastaPalace,Calzone,PID00306,5,Customer Service,"and pleasant interaction. very effective, Quick,",Italian,Non-Veg,High,No,Positive,1.0,0.62,0.82,16,7
RU000209,tuey6emdf3jp,30,M,Salem,2024-05-16,FiestaGrill,Refried Beans,PID00140,4,Portion Size,"satisfying. very Just size, right and filling highly the",Mexican,Vegetarian,Medium,Yes,Positive,0.5,0.29,0.59,14,0
RU000210,63fu1blddgk2,35,F,Shimla,2024-05-16,VeganVibes,Grilled Chicken,PID00248,1,Portion Size,amount of food; tiny value. Extremely unacceptable,Continental,Non-Veg,High,No,Negative,-1.0,-0.06,0.75,13,9
RU000211,dghtwjjg7d9i,37,Other,Thrissur,2024-05-16,FiestaGrill,Guacamole,PID00078,2,Value for Money,quality overpriced for or A bit the the portion received. size,Mexican,None,Medium,No,Negative,-0.5,0.0,0.0,19,6
RU000212,m80owml9v3l1,35,F,Thane,2024-05-16,UrbanTadka,Chicken Curry,PID00603,3,Customer Service,"to but a service, slow Okay bit they respond. were",Indian,Vegan,Medium,Yes,Neutral,0.0,0.1,0.45,0,0
RU000213,23wuzonuabwm,29,F,Bhopal,2024-05-17,BiryaniBox,Palak Paneer,PID00467,4,Packaging,good of packaging; A standard concerns. major no very,Indian,Non-Veg,Low,Yes,Positive,0.5,0.17,0.35,15,4
RU000214,iure46akl6wv,44,M,Agra,2024-05-17,MasalaMagic,Tandoori Chicken,PID00377,5,Taste,flavors and satisfying. outstanding The were incredibly,Indian,Vegetarian,Medium,No,Positive,1.0,0.63,0.92,2,6
RU000215,x5dkgzgss2iz,29,M,Hubli,2024-05-17,FiestaGrill,Pozole,PID00971,3,Temperature,"issue, a Lukewarm arrival; not but upon major noticeable.",Mexican,None,Medium,No,Neutral,0.0,0.06,0.5,4,0
RU000216,pfv7pivpa47v,22,F,Trichy,2024-05-17,FreshBite,Omelette,PID00828,2,Value for Money,value. a good Definitely not,Continental,Non-Veg,High,Yes,Negative,-0.5,0.35,0.55,8,3
RU000217,bz0y2e4clb7q,35,M,Ranchi,2024-05-17,TasteLane,Tofu Chili,PID00283,2,Portion Size,portion was relative price to The the disappointing point.,Chinese,Vegan,Low,No,Negative,-0.5,-0.3,0.35,5,8
RU000218,i2mvv4dc0fp6,59,M,Chennai,2024-05-17,BiryaniBox,Paneer Butter Masala,PID00321,3,Packaging,"was sturdier. functional Could be noteworthy. It nothing but average,",Indian,Vegetarian,Medium,No,Neutral,0.0,-0.15,0.4,6,2
RU000219,obfttrxwzl2z,54,F,Thanjavur,2024-05-17,WrapNation,Mexican Rice,PID00131,5,Temperature,the be Couldn't food was better; freshly heated/chilled.,Mexican,Vegan,Low,No,Positive,1.0,0.4,0.5,24,7
RU000220,lwaqx63tnejq,41,M,Dehradun,2024-05-17,BiryaniBox,Chicken Biryani,PID00044,1,Delivery,cancelled/missed The completely was or arrived delivery cold.,Indian,None,Low,Yes,Negative,-1.0,-0.25,0.7,5,10
RU000221,lo77k9lhq8cr,42,F,Trivandrum,2024-05-17,SpiceHub,Aloo Paratha,PID00116,4,Taste,"highly above taste, great and average enjoyable. Really definitely",Indian,Gluten-Free,Medium,Yes,Positive,0.5,0.23,0.47,8,10
RU000222,l0uej8i7ktek,18,F,Jodhpur,2024-05-17,WrapNation,Nachos,PID00670,3,Hygiene,cleanliness; more could pay Average to detail. attention,Mexican,Gluten-Free,Medium,Yes,Neutral,0.0,0.17,0.45,7,7
RU000223,nqd9pqr9pe6c,42,Other,Madurai,2024-05-17,FoodAdda,Crispy Tofu,PID00244,2,Portion Size,skimped they the Felt slightly. like on quantity,Thai,Vegetarian,Low,No,Negative,-0.5,-0.17,0.17,17,0
